Iteration	Posterior	Likelihood	Prior	distance_scale	extirpation_rate	log10_rate_bg	rate_bg
23060	-28.7047	-23.936	-4.7687	0.01	0.6524424	-2.366784	0.004297498
23070	-29.1365	-24.042	-5.09446	0.01	1.032441	-2.540333	0.002881819
23080	-28.8998	-23.916	-4.98381	0.01	0.9579672	-2.000309	0.009992893
23090	-28.7505	-23.6319	-5.11863	0.01	1.04761	-2.347694	0.004490617
23100	-29.1133	-23.4278	-5.68553	0.01	1.355354	-2.338903	0.004582437
23110	-29.279	-23.284	-5.99498	0.01	1.506458	-2.017199	0.009611712
23120	-28.8447	-23.5935	-5.25119	0.01	1.126275	-2.355699	0.004408603
23130	-28.6141	-23.7701	-4.84395	0.01	0.8401511	-2.125685	0.00748712
23140	-29.0935	-24.2009	-4.89258	0.01	0.5329873	-2.096913	0.007999937
23150	-30.5976	-23.7621	-6.83555	0.01	1.902002	-2.563538	0.002731881
23160	-28.9169	-23.3981	-5.51885	0.01	1.270793	-2.082522	0.008269469
23170	-30.0566	-23.4541	-6.60249	0.01	1.793125	-1.872534	0.01341116
23180	-30.4892	-25.4865	-5.00274	0.01	0.9714328	-2.960771	0.001094534
23190	-28.8711	-24.1073	-4.76382	0.01	0.6760746	-2.487003	0.003258347
23200	-29.4408	-23.2801	-6.16073	0.01	1.585496	-2.328867	0.004689569
23210	-29.4129	-23.0251	-6.38783	0.01	1.692592	-2.149869	0.007081589
23220	-29.3945	-24.501	-4.89348	0.01	0.5325163	-2.623421	0.00238001
23230	-36.0067	-25.3	-10.7066	0.01	3.853012	-3.025566	0.0009428304
23240	-28.7664	-23.4748	-5.29159	0.01	1.149074	-2.114721	0.007678555
23250	-29.238	-23.6979	-5.54011	0.01	1.281751	-1.950468	0.0112081
23260	-30.2029	-22.6635	-7.53941	0.01	2.232588	-2.067673	0.008557101
23270	-28.9221	-23.3064	-5.6157	0.01	1.320284	-2.144257	0.0071737
23280	-29.6336	-24.6281	-5.00557	0.01	0.9734167	-1.849194	0.01415161
23290	-30.6262	-23.2848	-7.34135	0.01	2.139036	-1.836171	0.0145824
23300	-29.5973	-24.0577	-5.53967	0.01	1.281528	-1.869668	0.01349994
23310	-29.9365	-23.5975	-6.33899	0.01	1.669647	-2.481432	0.003300412
23320	-30.0095	-23.6651	-6.34439	0.01	1.672183	-2.50527	0.003124136
23330	-29.5648	-23.879	-5.68586	0.01	1.355517	-2.5337	0.002926173
23340	-29.1632	-23.4575	-5.70569	0.01	1.365393	-2.000498	0.009988547
23350	-28.838	-23.4121	-5.42591	0.01	1.222135	-2.110349	0.007756239
23360	-30.3978	-25.3546	-5.04316	0.01	0.4727998	-2.892113	0.001281996
23370	-29.0898	-24.1336	-4.95613	0.01	0.5038285	-2.435617	0.003667613
23380	-28.7783	-23.842	-4.93633	0.01	0.9223276	-2.426942	0.003741605
23390	-29.867	-23.7605	-6.10653	0.01	1.55975	-2.522183	0.003004808
23400	-30.7687	-24.67	-6.09863	0.01	0.3035787	-2.065073	0.008608482
23410	-28.6813	-23.9143	-4.76698	0.01	0.7174879	-2.121271	0.007563604
23420	-30.313	-24.1734	-6.13959	0.01	1.575464	-1.788775	0.01626389
23430	-28.8031	-23.5804	-5.2227	0.01	1.109907	-2.33999	0.004570989
23440	-30.8228	-24.3042	-6.51867	0.01	1.753917	-2.703823	0.001977775
23450	-29.3998	-23.2077	-6.19211	0.01	1.600364	-2.290146	0.00512689
23460	-29.713	-24.2422	-5.4708	0.01	0.3791678	-2.446745	0.003574824
23470	-28.7183	-23.9419	-4.77642	0.01	0.6337865	-2.358378	0.004381489
23480	-29.8281	-24.518	-5.3101	0.01	1.159379	-1.822509	0.01504841
23490	-28.6275	-23.7734	-4.85409	0.01	0.8505114	-2.115544	0.007664011
23500	-28.8539	-23.6859	-5.16806	0.01	1.077751	-2.031878	0.009292281
23510	-28.575	-23.7892	-4.78587	0.01	0.7643421	-2.185004	0.006531249
23520	-32.5222	-22.3434	-10.1788	0.01	3.562722	-1.81095	0.01545433
23530	-30.5078	-25.5148	-4.99306	0.01	0.9645909	-2.967625	0.001077395
23540	-30.1589	-23.3936	-6.76528	0.01	1.86918	-2.438183	0.003646003
23550	-30.8448	-23.2191	-7.62576	0.01	2.273552	-2.433721	0.003683654
23560	-30.4237	-24.0953	-6.32841	0.01	1.664667	-2.638026	0.002301306
23570	-29.0068	-23.3161	-5.69073	0.01	1.357945	-2.255633	0.005550941
23580	-29.4823	-24.6381	-4.8442	0.01	0.8404174	-2.714785	0.001928479
23590	-28.5558	-23.7507	-4.80513	0.01	0.79426	-2.201337	0.006290178
23600	-28.8899	-24.0424	-4.84744	0.01	0.5598236	-2.397877	0.004000579
23610	-29.5076	-23.6494	-5.85819	0.01	1.44037	-2.463158	0.003442243
23620	-28.659	-23.8951	-4.76387	0.01	0.6756094	-2.170452	0.006753792
23630	-29.1221	-23.4653	-5.65682	0.01	1.340991	-2.355816	0.004407417
23640	-30.5846	-25.7743	-4.81037	0.01	0.5895276	-3.014079	0.0009681027
23650	-29.2531	-24.3305	-4.92258	0.01	0.9113935	-2.624101	0.002376288
23660	-29.8724	-24.9178	-4.95453	0.01	0.9363487	-1.817421	0.01522578
23670	-28.8815	-23.3722	-5.50931	0.01	1.265853	-2.247214	0.005659601
23680	-29.6602	-24.4658	-5.19448	0.01	0.4320019	-2.059666	0.008716329
23690	-29.312	-24.1896	-5.1224	0.01	1.049953	-2.596047	0.002534855
23700	-31.2086	-22.5441	-8.66457	0.01	2.777784	-2.248401	0.005644152
23710	-29.1091	-23.4774	-5.63168	0.01	1.328351	-2.358505	0.004380211
23720	-28.6553	-23.8853	-4.77007	0.01	0.6483885	-2.293442	0.005088124
23730	-30.0797	-25.3011	-4.77859	0.01	0.7501172	-2.898051	0.001264588
23740	-28.8748	-23.4095	-5.46535	0.01	1.242943	-2.09446	0.008045257
23750	-29.3315	-24.5543	-4.77729	0.01	0.6321128	-2.659895	0.00218829
23760	-28.6901	-23.9203	-4.76979	0.01	0.64918	-2.174251	0.006694975
23770	-28.8726	-23.987	-4.88563	0.01	0.8801443	-2.008941	0.009796236
23780	-29.3418	-23.0598	-6.28204	0.01	1.642836	-2.146282	0.007140322
23790	-30.1945	-23.0095	-7.185	0.01	2.065535	-2.315995	0.004830639
23800	-28.6224	-23.8566	-4.76574	0.01	0.7118022	-2.169669	0.006765992
23810	-29.3652	-23.9236	-5.44161	0.01	1.230447	-1.909925	0.01230482
23820	-29.8432	-24.3585	-5.48468	0.01	1.253054	-2.674447	0.002116183
23830	-29.5447	-24.1776	-5.36713	0.01	0.3967398	-2.402403	0.003959105
23840	-30.4737	-23.7863	-6.68735	0.01	1.83278	-2.563565	0.002731709
23850	-33.7329	-22.7786	-10.9543	0.01	3.992464	-2.460792	0.003461053
23860	-28.5964	-23.6884	-4.90803	0.01	0.8994467	-2.142634	0.007200556
23870	-28.7347	-23.9312	-4.80353	0.01	0.5963954	-2.289837	0.00513054
23880	-29.8004	-23.2703	-6.53009	0.01	1.759266	-1.92964	0.01175871
23890	-28.5637	-23.661	-4.90267	0.01	0.8949332	-2.187504	0.006493749
23900	-29.0105	-23.5137	-5.49683	0.01	1.259376	-2.35633	0.004402198
23910	-32.0779	-25.9659	-6.11195	0.01	1.56233	-1.607636	0.02468107
23920	-29.0227	-24.0589	-4.96386	0.01	0.5007323	-2.204271	0.00624782
23930	-29.8399	-23.719	-6.12096	0.01	1.566613	-1.868008	0.01355165
23940	-29.0971	-23.2816	-5.81543	0.01	1.419508	-2.261667	0.005474349
23950	-29.0739	-24.055	-5.01896	0.01	0.4806845	-2.239448	0.005761718
23960	-29.5774	-24.417	-5.16038	0.01	0.4401723	-2.070157	0.008508306
23970	-29.6878	-23.4427	-6.24507	0.01	1.625397	-2.415034	0.003845619
23980	-28.9503	-23.8012	-5.14906	0.01	1.066293	-1.994843	0.01011945
23990	-29.4992	-24.732	-4.76721	0.01	0.718411	-1.900334	0.01257959
24000	-32.9132	-26.0443	-6.86888	0.01	1.917572	-3.132669	0.0007367687
24010	-31.4436	-22.4915	-8.95207	0.01	2.921808	-1.881756	0.01312937
24020	-28.6551	-23.5087	-5.14635	0.01	1.06465	-2.2079	0.006195838
24030	-29.2896	-23.3508	-5.93871	0.01	1.479384	-2.335537	0.004618101
24040	-30.1088	-24.9569	-5.15197	0.01	1.068058	-2.827627	0.001487211
24050	-28.7431	-23.9403	-4.80278	0.01	0.5971874	-2.315507	0.004836072
24060	-29.4583	-23.481	-5.97733	0.01	1.49798	-1.944871	0.01135349
24070	-31.5012	-23.45	-8.05121	0.01	2.477304	-2.52758	0.002967701
24080	-33.3561	-21.7656	-11.5906	0.01	4.360576	-1.856727	0.01390827
24090	-28.5774	-23.7606	-4.81674	0.01	0.8093587	-2.162956	0.006871384
24100	-28.6451	-23.7907	-4.85439	0.01	0.8508119	-2.104328	0.007864519
24110	-31.0643	-23.2577	-7.80663	0.01	2.359762	-1.802239	0.01576742
24120	-28.7893	-23.7293	-5.06001	0.01	1.010232	-2.045386	0.009007698
24130	-29.4681	-24.2007	-5.26745	0.01	0.415996	-2.175284	0.006679063
24140	-29.2423	-23.172	-6.0703	0.01	1.54249	-2.07118	0.008488279
24150	-29.4938	-23.3808	-6.11307	0.01	1.562864	-2.37415	0.004225229
24160	-29.4796	-24.647	-4.83256	0.01	0.8278861	-1.88356	0.01307495
24170	-30.4665	-22.9144	-7.55204	0.01	2.238573	-2.309487	0.004903573
24180	-30.1779	-25.3266	-4.85125	0.01	0.8476537	-2.911559	0.001225861
24190	-28.6897	-23.6216	-5.06814	0.01	1.015538	-2.323199	0.004751173
24200	-29.9712	-25.1172	-4.85398	0.01	0.8504043	-2.855051	0.001396203
24210	-32.014	-26.5959	-5.4181	0.01	1.217984	-3.238819	0.0005770074
24220	-29.0112	-23.7934	-5.21779	0.01	1.107062	-1.982123	0.01042023
24230	-31.2124	-26.1834	-5.02897	0.01	0.4773622	-3.113767	0.000769543
24240	-29.7381	-23.899	-5.83911	0.01	1.431075	-2.551242	0.002810335
24250	-30.0203	-23.7745	-6.24583	0.01	1.625754	-2.535617	0.002913285
24260	-30.2246	-23.4869	-6.73775	0.01	1.856321	-2.469578	0.003391739
24270	-28.8696	-24.0767	-4.79298	0.01	0.7763605	-2.500285	0.003160201
24280	-29.3576	-23.394	-5.96357	0.01	1.491359	-1.976088	0.01056604
24290	-31.2674	-23.5644	-7.70297	0.01	2.310286	-1.759027	0.017417
24300	-29.3911	-24.5367	-4.85444	0.01	0.5551673	-1.990484	0.01022152
24310	-30.2444	-24.8889	-5.35553	0.01	1.184325	-2.817881	0.001520965
24320	-31.3201	-22.2867	-9.03343	0.01	2.962959	-1.964137	0.01086083
24330	-29.41	-23.1552	-6.25477	0.01	1.629974	-2.265263	0.00542921
24340	-29.4659	-24.1157	-5.35024	0.01	1.181441	-2.58963	0.002572584
24350	-28.5873	-23.6198	-4.96748	0.01	0.9460378	-2.259113	0.005506641
24360	-29.0644	-23.9471	-5.11728	0.01	1.046776	-1.959844	0.01096873
24370	-30.2643	-24.4627	-5.80155	0.01	0.3343692	-2.559953	0.002754526
24380	-28.9728	-23.7738	-5.19901	0.01	1.096097	-2.442557	0.003609463
24390	-28.8638	-23.9219	-4.94197	0.01	0.9267263	-2.467848	0.003405273
24400	-28.9676	-24.1704	-4.79721	0.01	0.7828963	-2.542325	0.002868635
24410	-29.444	-23.0078	-6.43618	0.01	1.715278	-2.125742	0.007486141
24420	-28.9333	-23.3169	-5.6164	0.01	1.320637	-2.222995	0.005984184
24430	-28.7538	-23.4199	-5.33394	0.01	1.172526	-2.194621	0.00638821
24440	-30.8676	-22.9415	-7.92611	0.01	2.417037	-1.85937	0.01382389
24450	-30.7521	-25.9105	-4.84163	0.01	0.8377184	-3.061163	0.0008686348
24460	-30.4299	-25.5318	-4.89812	0.01	0.8910581	-1.756319	0.01752592
24470	-31.504	-24.1866	-7.31738	0.01	2.127752	-2.700143	0.001994607
24480	-30.1644	-24.8312	-5.33327	0.01	1.172159	-1.778097	0.01666874
24490	-28.7267	-23.9546	-4.77206	0.01	0.6432274	-2.377193	0.004195728
24500	-28.6333	-23.6507	-4.98259	0.01	0.9570852	-2.311832	0.004877177
24510	-28.6569	-23.8722	-4.78472	0.01	0.762255	-2.115408	0.007666408
24520	-29.5416	-23.6287	-5.91286	0.01	1.466894	-2.459886	0.00346828
24530	-30.3882	-22.7057	-7.68244	0.01	2.300511	-1.976706	0.01055101
24540	-28.7558	-23.9299	-4.82595	0.01	0.8203746	-2.054851	0.008813514
24550	-33.8913	-22.1275	-11.7637	0.01	4.463308	-2.313283	0.004860899
24560	-29.7771	-23.5973	-6.17986	0.01	1.594562	-1.887595	0.01295405
24570	-30.0596	-24.444	-5.61557	0.01	0.3577949	-2.104225	0.007866385
24580	-29.3703	-23.0693	-6.30103	0.01	1.65178	-2.190887	0.006443375
24590	-28.9988	-24.0337	-4.96507	0.01	0.9442519	-2.520262	0.003018129
24600	-29.9052	-24.5453	-5.35995	0.01	0.3980411	-2.613706	0.002433851
24610	-29.2335	-24.4679	-4.7656	0.01	0.7110725	-1.950555	0.01120584
24620	-29.7083	-24.6434	-5.06492	0.01	0.4661003	-2.001081	0.009975147
24630	-29.5735	-24.5784	-4.99509	0.01	0.966036	-2.710321	0.001948405
24640	-28.7862	-23.9876	-4.79863	0.01	0.7850044	-2.049786	0.008916906
24650	-28.712	-23.5534	-5.15854	0.01	1.07203	-2.109726	0.007767365
24660	-30.5006	-23.7962	-6.7044	0.01	1.840743	-1.798239	0.01591333
24670	-33.2539	-27.3472	-5.90674	0.01	1.463933	-3.415391	0.0003842459
24680	-28.7693	-23.9607	-4.80861	0.01	0.5912292	-2.19955	0.00631612
24690	-28.9946	-23.4432	-5.5514	0.01	1.287549	-2.043194	0.00905328
24700	-30.4596	-25.6201	-4.83953	0.01	0.5653859	-2.971905	0.001066829
24710	-29.1541	-24.3629	-4.79118	0.01	0.7734438	-1.951976	0.01116924
24720	-30.5561	-25.1558	-5.40035	0.01	1.208511	-1.734163	0.01844323
24730	-28.6264	-23.5402	-5.08619	0.01	1.027174	-2.212602	0.006129121
24740	-29.5173	-23.1783	-6.33904	0.01	1.669666	-1.99596	0.01009346
24750	-30.9453	-25.7346	-5.21066	0.01	1.102915	-3.029625	0.0009340601
24760	-30.0953	-24.9473	-5.14807	0.01	0.443248	-2.766125	0.001713463
24770	-29.0487	-24.2538	-4.79485	0.01	0.7792865	-1.974515	0.01060436
24780	-34.528	-23.79	-10.738	0.01	3.870561	-2.699152	0.001999161
24790	-29.9334	-24.1592	-5.77419	0.01	1.399274	-2.630018	0.002344134
24800	-29.322	-24.5352	-4.78672	0.01	0.7658675	-2.672627	0.002125067
24810	-29.5459	-23.4368	-6.10913	0.01	1.560987	-1.938581	0.01151912
24820	-28.6184	-23.8549	-4.76343	0.01	0.6931475	-2.195459	0.006375887
24830	-30.3052	-23.5955	-6.70968	0.01	1.843207	-2.504512	0.003129595
24840	-28.5766	-23.6602	-4.91638	0.01	0.9063549	-2.168678	0.006781434
24850	-28.7334	-23.5989	-5.13449	0.01	1.057403	-2.087029	0.008184098
24860	-30.1966	-24.8573	-5.33939	0.01	0.4018384	-2.730909	0.001858194
24870	-28.6689	-23.9052	-4.76368	0.01	0.6969932	-2.369504	0.004270672
24880	-29.5436	-24.7308	-4.81281	0.01	0.5872106	-1.940715	0.01146266
24890	-28.5599	-23.6652	-4.89468	0.01	0.8880931	-2.192973	0.006412498
24900	-29.3813	-24.1877	-5.19357	0.01	1.092902	-2.601531	0.002503045
24910	-29.4542	-24.5517	-4.9025	0.01	0.5279057	-2.641829	0.002281239
24920	-29.082	-24.1378	-4.94423	0.01	0.5087532	-2.440973	0.003622653
24930	-30.3716	-24.7859	-5.58571	0.01	0.3619468	-2.012199	0.009723018
24940	-29.705	-23.0764	-6.62852	0.01	1.805289	-1.987726	0.01028664
24950	-33.9732	-21.6923	-12.2809	0.01	4.776767	-1.820934	0.01510309
24960	-28.9755	-24.2103	-4.76525	0.01	0.7091686	-2.011789	0.009732203
24970	-29.4756	-23.8308	-5.64488	0.01	1.334994	-1.902003	0.01253133
24980	-29.1544	-24.0652	-5.08919	0.01	0.4590133	-2.27512	0.005307379
24990	-31.6272	-26.6957	-4.93148	0.01	0.9185098	-3.253808	0.0005574319
25000	-31.553	-26.0458	-5.50723	0.01	1.264775	-3.111327	0.0007738785
